product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
738121d1a5b54545080cef01275446d8,beleza_saude,24.0,1932.0,1.0,400.0,25.0,25.0,25.0
e7dffcd8a3257cf9f6644b7d30eaf727,relogios_presentes,55.0,1355.0,5.0,500.0,18.0,11.0,14.0
3e31fd1419cc4cd6adad1925e72e3a03,cool_stuff,52.0,1170.0,1.0,400.0,25.0,10.0,11.0
48f866f20b5b6015a324210988e73387,cama_mesa_banho,52.0,251.0,1.0,1850.0,45.0,15.0,35.0
64e77a6fb5b8e01019106773518b5a71,papelaria,55.0,300.0,5.0,5850.0,60.0,20.0,29.0
b761e337aed465b70aa4bf86f1b12f2d,papelaria,51.0,366.0,4.0,400.0,30.0,20.0,25.0
f6085e99db2df10f9829b6193314615e,relogios_presentes,30.0,109.0,1.0,430.0,17.0,9.0,11.0
8068fc569a07dc765b9620783787233c,climatizacao,54.0,665.0,2.0,1800.0,30.0,15.0,30.0
a42d9c825894f96fc6ed02610891454d,esporte_lazer,57.0,1176.0,1.0,2200.0,16.0,11.0,11.0
e35b496654367ba8f9ab8974a23331e6,fashion_bolsas_e_acessorios,54.0,267.0,1.0,250.0,16.0,10.0,12.0
27fdfad2c6a8f91606eb41ea396785c6,eletronicos,39.0,410.0,1.0,200.0,25.0,7.0,16.0
9a469eaf45dfbc43d39ba1977a3c07af,cama_mesa_banho,44.0,192.0,1.0,700.0,40.0,4.0,30.0
ad88641611c35ebd59ecda07a9f17099,,,,,450.0,16.0,7.0,11.0
4a613da687465cbb56070936889199f8,utilidades_domesticas,60.0,355.0,4.0,875.0,29.0,24.0,25.0
2fe0cccc00239f01484b97ba65408800,cama_mesa_banho,56.0,500.0,1.0,967.0,28.0,7.0,30.0
0a5a41c678bcf81e041826bb24eb0b01,bebes,55.0,1627.0,1.0,750.0,20.0,13.0,13.0
83ca77d87b187321faaee535adbce26c,climatizacao,47.0,781.0,5.0,5300.0,26.0,26.0,56.0
08b2b99a87e01c87c200a459bb3f4bc7,beleza_saude,43.0,225.0,1.0,1100.0,27.0,9.0,14.0
4c77d14c542fcd857dddc3df2e82329c,perfumaria,51.0,587.0,1.0,267.0,16.0,6.0,11.0
201842e46ecc7b96047e78835d973548,consoles_games,44.0,482.0,3.0,500.0,20.0,30.0,20.0
2cf9ec82c2ca858baedfb2c2e5c06b6f,utilidades_domesticas,60.0,236.0,1.0,100.0,21.0,9.0,13.0
68b7fda28d528d3fc87e60fcafc5830f,moveis_decoracao,55.0,1977.0,3.0,7100.0,90.0,4.0,55.0
25c0a95a596a4dc18b5dbfe4529ec550,automotivo,42.0,872.0,1.0,954.0,22.0,20.0,22.0
0354c6a8cb8961e29b70e564b93861fe,ferramentas_jardim,59.0,2407.0,1.0,400.0,38.0,10.0,25.0
8904945d082f72652bf4a89f155c83bb,relogios_presentes,47.0,766.0,2.0,250.0,16.0,11.0,11.0
e1717ed4c8d10ca8117e64019d6cb0d0,cool_stuff,46.0,235.0,1.0,300.0,105.0,10.0,20.0
fe8bd0b912e59890950cae5e3bf908c9,moveis_decoracao,59.0,439.0,1.0,1750.0,30.0,6.0,20.0
1fe8e6e01596885617fa1c90d29c2f81,beleza_saude,41.0,1049.0,1.0,750.0,30.0,10.0,17.0
cd360a9f341f57c25699dbac377f5efd,construcao_ferramentas_construcao,60.0,906.0,1.0,550.0,30.0,30.0,30.0
7039b86e688d15677bdccc14562801dc,eletroportateis,58.0,1192.0,3.0,3167.0,18.0,25.0,22.0
9db0afe3dcd2942f8bef6f7195b9a2e1,utilidades_domesticas,60.0,1382.0,4.0,9850.0,29.0,66.0,29.0
7da9810448a8f92f73339d58b1dd73a9,telefonia,49.0,346.0,5.0,100.0,19.0,3.0,11.0
ff5d87897ed26d564711df324b98ebee,relogios_presentes,49.0,443.0,2.0,350.0,19.0,13.0,19.0
b95ce147ff20af1909bd69a2901e39b2,beleza_saude,60.0,1628.0,1.0,1250.0,19.0,17.0,17.0
faaa13c4eb6bb073693378999e40b9a0,moveis_decoracao,50.0,232.0,1.0,7050.0,30.0,20.0,70.0
44b4230f8020e880f0a7d9113a2af369,automotivo,44.0,3454.0,4.0,1900.0,41.0,45.0,11.0
41db6d8062fcd38410c699743ccc0265,telefonia,49.0,1438.0,2.0,125.0,19.0,5.0,11.0
1078e04ece7f1498a5ea393bf9c4eb98,utilidades_domesticas,41.0,261.0,1.0,1000.0,28.0,8.0,37.0
68bf2e76db1d8e846042e54da87399ca,cama_mesa_banho,55.0,743.0,2.0,6850.0,59.0,22.0,37.0
177f62b739076126a879238444ccbf02,relogios_presentes,58.0,1352.0,3.0,240.0,13.0,12.0,14.0
0573b564a90d2d9f9c460eb963da8c33,utilidades_domesticas,47.0,748.0,3.0,23700.0,69.0,39.0,17.0
29bedbfbe73ea473396306b4f0c010ec,utilidades_domesticas,47.0,187.0,1.0,7600.0,55.0,33.0,40.0
b0ff78dc1b5fdca6b5d9ec76cfe4cc3b,moveis_decoracao,56.0,279.0,2.0,18250.0,55.0,30.0,55.0
232e8b868fc5535b10702cb09d2d83a7,esporte_lazer,43.0,803.0,2.0,1000.0,23.0,23.0,23.0
008cff0e5792219fae03e570f980b330,esporte_lazer,59.0,1735.0,5.0,1550.0,40.0,20.0,20.0
f0d9237c058130a54eb81854ce88b760,perfumaria,54.0,275.0,1.0,600.0,23.0,8.0,15.0
b0ea6f97e1aecad7903455638ece5a26,utilidades_domesticas,45.0,214.0,3.0,400.0,16.0,20.0,15.0
26dbcaad027ebbead6bb387c7d68abca,brinquedos,33.0,570.0,2.0,1300.0,16.0,40.0,28.0
3489d3fae282f7944399bc697554a1e5,perfumaria,38.0,590.0,1.0,450.0,18.0,5.0,11.0
e4bc98f06b9893b763bb17a152219b87,cama_mesa_banho,58.0,150.0,1.0,1400.0,40.0,10.0,35.0
c9c455f9fd8ca66d3ff7f90a249753b4,esporte_lazer,63.0,1599.0,5.0,500.0,25.0,14.0,22.0
3a7d90845985f39048815a6939c56be4,bebidas,50.0,3065.0,9.0,273.0,21.0,16.0,15.0
425db55cb3b0f5b18a2d9964da31c3c0,papelaria,58.0,850.0,2.0,450.0,25.0,15.0,25.0
c6d0daec0037d0ac4ee036ddff197b35,cool_stuff,56.0,645.0,2.0,1800.0,34.0,4.0,34.0
1027d3061ac141bbb2ea003c63dc3d66,automotivo,51.0,883.0,6.0,5950.0,53.0,43.0,11.0
ce066f4a83649651549d717c9b566816,esporte_lazer,49.0,831.0,1.0,2300.0,20.0,20.0,20.0
a5ae8400fc9fcacd4af585a57bbf264a,pet_shop,57.0,747.0,2.0,1150.0,40.0,20.0,30.0
20518c6950587eb5e8f02dad2fa0d685,market_place,63.0,1652.0,3.0,200.0,22.0,4.0,15.0
f4621f8ad6f54a2e3c408884068be46d,esporte_lazer,27.0,485.0,2.0,600.0,35.0,15.0,28.0
218de70a5a63ca13ad448aa4706d8ce1,fashion_calcados,46.0,182.0,1.0,500.0,33.0,19.0,16.0
4d58a1ff101eae5005f818b97740335e,fashion_calcados,54.0,404.0,3.0,950.0,22.0,12.0,33.0
4ce9ab528124f89e091b17d11aa2e97c,informatica_acessorios,54.0,222.0,3.0,500.0,36.0,5.0,15.0
a84d0660dbffebf352aefbf1a6b18d00,relogios_presentes,60.0,179.0,3.0,250.0,16.0,2.0,20.0
9453bde60c4ee52155c963641736cfc5,beleza_saude,44.0,1056.0,1.0,750.0,30.0,30.0,30.0
451f60a1af05c5bef8d9e93fe847f6bc,utilidades_domesticas,39.0,687.0,1.0,525.0,29.0,17.0,19.0
e649a85841d392b8d1f6b31233baff82,brinquedos,58.0,1633.0,5.0,1200.0,30.0,7.0,30.0
82d7b276f49e72ffce78d10b20518808,livros_importados,53.0,80.0,1.0,250.0,32.0,3.0,24.0
6f6d0c21d57a3bac0a6dc84cae4c0bcb,brinquedos,60.0,3316.0,1.0,450.0,25.0,20.0,20.0
04601b648d7d2dcae6e285a41e276a3f,brinquedos,57.0,328.0,1.0,1775.0,31.0,21.0,21.0
81e7937893af4703d4d14ca3e3765b59,bebes,50.0,1223.0,1.0,500.0,30.0,6.0,23.0
466d263ce8b7bd275003ee2104428127,telefonia,59.0,266.0,2.0,150.0,18.0,4.0,16.0
ccadfeab525a9eb1569983b66e5075c4,fashion_bolsas_e_acessorios,35.0,920.0,7.0,100.0,20.0,2.0,25.0
ce206508ba2f59e6c84d2c85ea6c8af6,moveis_decoracao,54.0,357.0,1.0,400.0,30.0,10.0,30.0
ec1faa2edc27ce32372fee59d1f9e969,perfumaria,57.0,571.0,1.0,200.0,17.0,10.0,12.0
f343690217692891e7a092d5c1e5eef7,beleza_saude,60.0,344.0,2.0,250.0,16.0,16.0,11.0
52b1c0366d4346d02fe4ca6e7c88e32e,esporte_lazer,50.0,1132.0,1.0,1000.0,21.0,26.0,21.0
4af41a3530a95522cbfcff5ad13522eb,moveis_decoracao,53.0,927.0,4.0,750.0,22.0,2.0,30.0
84c7330da95da86fa555e15070a8b1d3,ferramentas_jardim,37.0,128.0,1.0,700.0,16.0,24.0,31.0
d99a9035db5875b38e59f9f55b9548f1,moveis_decoracao,63.0,157.0,3.0,10100.0,64.0,8.0,64.0
20531b0644a0719b8d506c4db3c56609,utilidades_domesticas,55.0,375.0,3.0,10050.0,31.0,61.0,31.0
cde3bb853ac754da1e3ab62b7c2593a9,eletronicos,57.0,1356.0,2.0,225.0,21.0,11.0,16.0
310806337e8a62be35203aa25d302b08,bebes,53.0,2411.0,2.0,30000.0,55.0,67.0,46.0
5c6a3e484e7aebf406c2045718dea406,beleza_saude,49.0,451.0,3.0,1150.0,42.0,11.0,12.0
1bfe62f326ac7bec0f5a83c10cfff228,brinquedos,47.0,74.0,2.0,5700.0,39.0,30.0,29.0
afa3a51dec198b1d14a0c19849dab3a8,esporte_lazer,58.0,245.0,4.0,400.0,16.0,6.0,20.0
296160f1474264a2f1d7e738b999b93c,telefonia,50.0,2880.0,1.0,600.0,21.0,11.0,13.0
d6c69817b519edddbf1b289631b7160e,perfumaria,38.0,1813.0,3.0,4800.0,27.0,20.0,35.0
913803e9e4b81c3fed4841cbbfdc59fd,esporte_lazer,54.0,379.0,1.0,3650.0,14.0,16.0,12.0
0152f69b6cf919bcdaf117aa8c43e5a2,cama_mesa_banho,40.0,116.0,1.0,250.0,40.0,4.0,30.0
f8763c8e0ef828c6d393b091888f9eb8,cama_mesa_banho,55.0,133.0,2.0,20325.0,63.0,40.0,55.0
5a47c5b5c3866f29177d497727f22f38,esporte_lazer,59.0,3723.0,1.0,1350.0,16.0,16.0,16.0
38fbdbd0a9be4733e29cd1afe360e23b,automotivo,41.0,603.0,1.0,500.0,26.0,3.0,16.0
dea837d4f3f30b541725d258c15e4ff1,esporte_lazer,43.0,722.0,1.0,475.0,23.0,23.0,21.0
b1ce6dc4824ff3e89a7a10426462158b,beleza_saude,30.0,386.0,1.0,50.0,20.0,10.0,15.0
fcaab5d7f656094e49fbe4ee3a506658,papelaria,60.0,234.0,4.0,7650.0,28.0,55.0,37.0
9a4b403e612ff2c3b4867b318bb65d56,esporte_lazer,56.0,915.0,5.0,700.0,16.0,26.0,11.0
bfebe3af6798e21f14c80263db86b7a0,perfumaria,59.0,489.0,1.0,494.0,20.0,17.0,17.0
857be5cab7b9c69b973ce723ca69c9f7,eletroportateis,59.0,1091.0,1.0,475.0,28.0,16.0,16.0
338925450cde31710e3fd65b8bac0b1f,beleza_saude,50.0,415.0,1.0,29050.0,55.0,75.0,61.0
e8f48f7c1f715c4178d57c50dc622da7,papelaria,32.0,527.0,1.0,550.0,16.0,4.0,11.0
8317b177579dd27ff068b83205e2169b,cool_stuff,43.0,465.0,1.0,400.0,18.0,12.0,14.0
cac9e5692471a0700418aa3400b9b2b1,bebes,57.0,2440.0,1.0,375.0,29.0,14.0,20.0
3e6de3159fd57b7d7e62c584a3c9fc70,eletrodomesticos,56.0,686.0,7.0,350.0,26.0,20.0,19.0
c0dab8b641584c5a4b8d600b5cc7b6fb,moveis_decoracao,53.0,184.0,1.0,1650.0,40.0,8.0,40.0
734be9836ed8115f981a072369c2516c,cama_mesa_banho,51.0,242.0,1.0,2700.0,37.0,23.0,35.0
0dcb1adbafdcc389972874b01fa249b8,esporte_lazer,39.0,411.0,3.0,350.0,23.0,23.0,23.0
80a354492ba20a7ef994a4cad98e807d,cama_mesa_banho,50.0,359.0,2.0,350.0,45.0,6.0,30.0
5292d2a10d727811b78d5b7dfb6c96b3,construcao_ferramentas_construcao,52.0,669.0,3.0,550.0,30.0,30.0,18.0
1994792a258088f40af8b4f4bd60d6cf,beleza_saude,59.0,275.0,4.0,200.0,16.0,15.0,15.0
432357855585cf634fc9923523ce5e4a,alimentos,54.0,1887.0,5.0,1150.0,16.0,14.0,16.0
4e2fa5131fc9956bb6a6b9e84b39e798,pet_shop,58.0,2353.0,6.0,2200.0,42.0,22.0,32.0
b8fefc9c1f951969968e904d08bfa8cd,cama_mesa_banho,55.0,192.0,1.0,800.0,44.0,2.0,36.0
02fbee632a2044d48ab16d57eec4db58,cama_mesa_banho,53.0,230.0,1.0,1017.0,39.0,15.0,34.0
a43babce83c6c14bb2444d64e7b3a263,cama_mesa_banho,53.0,873.0,4.0,800.0,40.0,10.0,30.0
ee4c8acefd0dbcae1a83e07c101318f4,cama_mesa_banho,61.0,511.0,1.0,7550.0,45.0,15.0,35.0
3d3204ab08bb14fe5114502ad7809384,bebes,22.0,336.0,1.0,900.0,32.0,32.0,15.0
cc6e31911e3db7f60e67069522872552,livros_interesse_geral,54.0,933.0,2.0,500.0,30.0,4.0,20.0
84f5c4f480ad6c9998d6a6860f1a2e41,alimentos_bebidas,56.0,963.0,1.0,1100.0,16.0,15.0,15.0
703d742887bb9267f89b675608ba7aa0,cama_mesa_banho,35.0,509.0,2.0,950.0,35.0,6.0,45.0
7cf805b1d0c5c1c84ae24c34beec0958,utilidades_domesticas,58.0,1553.0,5.0,1050.0,35.0,14.0,17.0
3eeb9c7bc48cbf70ee22b1b1361bd0c3,moveis_decoracao,45.0,2359.0,2.0,7600.0,50.0,30.0,30.0
d6fe3b4ddecd4a8393c6a1385de3bfb6,moveis_escritorio,46.0,1157.0,1.0,16650.0,63.0,58.0,24.0
5f47bed9e5b0a01f44ce1ae93da98e70,cama_mesa_banho,55.0,122.0,1.0,600.0,20.0,2.0,15.0
5526b1ae9ab2688cf600783cece249df,informatica_acessorios,49.0,385.0,1.0,200.0,16.0,16.0,16.0
ac8af924237ed4591dc8d9b8c6a935f0,perfumaria,41.0,2282.0,4.0,6100.0,30.0,40.0,30.0
ba5fb4ab9cd70d201b74b5bad9d4ca00,telefonia,42.0,347.0,2.0,125.0,17.0,6.0,13.0
7b453aa3584d61c1268d77ba6fd5956b,utilidades_domesticas,57.0,616.0,2.0,3300.0,50.0,30.0,30.0
e9c1abcc7126360336d8f56d49041a8c,beleza_saude,42.0,3902.0,7.0,500.0,22.0,6.0,16.0
89e4362d74afa10ac57f8d67210132a6,fashion_bolsas_e_acessorios,30.0,219.0,1.0,1870.0,27.0,20.0,29.0
a3dae37f1227e4037d5e3be3f228bc84,informatica_acessorios,60.0,522.0,1.0,2700.0,38.0,38.0,38.0
89e26dce3020ad6cabac5c86120d67fe,beleza_saude,60.0,1157.0,4.0,450.0,20.0,16.0,16.0
fd0c762860528d119344e1377b574fc5,alimentos,45.0,723.0,1.0,317.0,16.0,10.0,11.0
824d0f65de327bae9d13bbc23528c79a,telefonia,51.0,1311.0,2.0,50.0,18.0,6.0,11.0
d65fd7eff38689490b9831828dac8866,telefonia,43.0,416.0,3.0,100.0,19.0,3.0,11.0
2229e1a49998dfdfb513683e0e378ae8,utilidades_domesticas,50.0,1190.0,3.0,1000.0,26.0,20.0,24.0
a8856d651600289b162f857e26838480,esporte_lazer,50.0,255.0,1.0,600.0,20.0,10.0,15.0
5d90b82ad1fdff812987fa28158b7984,cama_mesa_banho,52.0,408.0,1.0,1400.0,20.0,20.0,20.0
ee667ef9c46d1444ebde2f0ea9c6b4c3,cama_mesa_banho,57.0,335.0,4.0,1667.0,43.0,14.0,37.0
d63c71088e06ea00d66dc357cda91a30,cama_mesa_banho,57.0,295.0,1.0,1500.0,60.0,10.0,40.0
3d696187f8d3543290f64ba2f7b5db9b,automotivo,21.0,1015.0,3.0,100.0,35.0,10.0,25.0
df4495e4ea59aae2f22d349cf4b9ab19,relogios_presentes,41.0,866.0,5.0,250.0,16.0,2.0,11.0
cc63d91555437d9d8d9ae7bf007a1f2c,cama_mesa_banho,57.0,135.0,2.0,650.0,50.0,5.0,50.0
9a78fb9862b10749a117f7fc3c31f051,moveis_escritorio,45.0,527.0,1.0,9750.0,42.0,41.0,42.0
c4ee4437696f1885d323b41852fedc8c,utilidades_domesticas,57.0,534.0,5.0,300.0,30.0,11.0,18.0
8a4505505378c8f5d983f3201e9c25da,beleza_saude,47.0,1400.0,1.0,325.0,19.0,20.0,18.0
dd841bf589f05e0948ddb0c8d2c749ab,moveis_decoracao,58.0,2084.0,2.0,1350.0,69.0,11.0,11.0
92785d022b4e0e6b7cafc45f87a281fb,,,,,200.0,16.0,2.0,11.0
287398c3a5da555d519e464b674c1955,perfumaria,60.0,561.0,1.0,550.0,16.0,16.0,11.0
a226729b96bbb6962f9f8fc6a14db590,moveis_escritorio,41.0,560.0,1.0,16750.0,63.0,58.0,26.0
3047d2ab7a976a0149292daad0acba79,cama_mesa_banho,60.0,497.0,2.0,1350.0,50.0,11.0,11.0
ceb43e52119b25c8f2b6049a5534c339,esporte_lazer,55.0,1392.0,1.0,750.0,16.0,16.0,16.0
1ee1a3e374020805c935a1a99975e414,telefonia,57.0,540.0,3.0,250.0,17.0,4.0,12.0
9c5748657c370b7dbd989b548b041544,papelaria,50.0,329.0,1.0,700.0,16.0,4.0,11.0
10dae91e0aba95747e90280edeffe883,bebes,54.0,1027.0,3.0,100.0,17.0,6.0,11.0
540a93038cc8b4c42ef0821b2cf067d3,moveis_decoracao,60.0,375.0,2.0,4800.0,20.0,50.0,40.0
08c1754fd6455e4c70a6521f4ed66819,utilidades_domesticas,53.0,689.0,1.0,3800.0,50.0,21.0,37.0
20e638b21cd236147992f02fbdcf0673,beleza_saude,38.0,1593.0,1.0,450.0,25.0,14.0,13.0
f788dd44fc883f0664693a6dea50437f,brinquedos,42.0,53.0,3.0,600.0,40.0,10.0,25.0
4633dfeb3a2588bdb52af32d504b44eb,telefonia_fixa,46.0,218.0,4.0,150.0,16.0,4.0,11.0
3ce21e38e6a3060c20f4e74bdab770c8,bebes,57.0,1340.0,4.0,5508.0,62.0,43.0,56.0
45f0310974e6082deeda855f91984347,moveis_decoracao,60.0,194.0,1.0,2800.0,50.0,10.0,40.0
3c261802e239d1f2dcda5ed49aa14220,brinquedos,47.0,473.0,5.0,250.0,16.0,7.0,11.0
ef7bac3fcd96b1f97400cb9cf17902d8,brinquedos,53.0,1329.0,7.0,4900.0,23.0,16.0,31.0
632ba0c3ace598871c24c49380796d57,informatica_acessorios,51.0,1245.0,1.0,2950.0,18.0,25.0,18.0
68ea0193be80f4865155be5c96c58f43,cama_mesa_banho,60.0,298.0,1.0,2700.0,33.0,7.0,39.0
4621f88827b983332c2a833d49c2ae35,malas_acessorios,40.0,390.0,3.0,19250.0,32.0,76.0,50.0
fbec390384fbb8d53d97c29a5bbb26ae,agro_industria_e_comercio,38.0,145.0,1.0,1640.0,37.0,34.0,31.0
3e0569568b8fa37cc1f767bc94fdc395,automotivo,41.0,967.0,4.0,2600.0,100.0,5.0,43.0
186b6a12d98fb8471271f204a82a7937,construcao_ferramentas_construcao,33.0,505.0,1.0,100.0,20.0,20.0,20.0
88bffa97ba651ca4ee0710fa7e0e9653,informatica_acessorios,53.0,418.0,1.0,350.0,16.0,2.0,11.0
3bd016185be10ea4b4b2baa6e7dd9e9b,livros_tecnicos,27.0,2155.0,1.0,650.0,17.0,24.0,11.0
953439fbf9090e2362532905d89b991f,utilidades_domesticas,47.0,539.0,2.0,8750.0,35.0,15.0,35.0
1ca1d7d7a101a1d1f2ca213994fd8596,construcao_ferramentas_construcao,37.0,293.0,2.0,1400.0,20.0,42.0,20.0
cc4c16052222d5347726b1af1bfe7462,relogios_presentes,51.0,882.0,2.0,133.0,17.0,11.0,13.0
1e6742b4c9ab3675bfe578670f264ce2,utilidades_domesticas,43.0,595.0,1.0,950.0,30.0,30.0,30.0
c0704b7b41d23540e8576c5e84484dcb,beleza_saude,38.0,2113.0,1.0,250.0,17.0,11.0,13.0
db4b70dd871dc731288f44fccae1ee42,cama_mesa_banho,56.0,355.0,1.0,500.0,60.0,9.0,50.0
a7d2c99f1d0e7ddfbce06d48f12b61a2,utilidades_domesticas,36.0,405.0,1.0,10100.0,40.0,20.0,30.0
37055d9442bfc227231d5983f329ff9f,market_place,33.0,718.0,1.0,300.0,18.0,11.0,14.0
1af2a3ec7cecc4015321e562a26c9d1d,informatica_acessorios,60.0,266.0,2.0,150.0,40.0,2.0,24.0
f699b297070aa38aaf3de9639302506a,esporte_lazer,55.0,3830.0,1.0,1250.0,31.0,32.0,31.0
177d3d5bb9d4d29222a222e3b3554f41,papelaria,59.0,241.0,6.0,7550.0,60.0,20.0,29.0
ff3ec972ebd16eb98d55e8ea2fa255ee,esporte_lazer,37.0,356.0,1.0,2488.0,30.0,23.0,31.0
4353af36fe588dc73497fa158ed6cefb,malas_acessorios,22.0,464.0,6.0,17200.0,45.0,70.0,25.0
1bbf3c5abc34eb8f1d884a7503b7764f,beleza_saude,50.0,2830.0,2.0,350.0,27.0,4.0,11.0
fa23bf270fb9880690b07d09b9f9ff20,esporte_lazer,60.0,475.0,4.0,800.0,50.0,15.0,25.0
96629e38790e42abf9939db3063a7c6d,esporte_lazer,30.0,486.0,1.0,400.0,25.0,15.0,11.0
cf8316c961640d38321241895b7811c2,cama_mesa_banho,56.0,189.0,1.0,1800.0,46.0,3.0,34.0
573722511f4fc28539f3d8810a50ea1c,moveis_decoracao,58.0,1969.0,2.0,350.0,69.0,11.0,11.0
2708ea4fc1340081efeffbf11f14d765,perfumaria,54.0,571.0,5.0,1700.0,20.0,24.0,30.0
80b5182ab2afa5091844c94a0106b843,fashion_bolsas_e_acessorios,39.0,279.0,4.0,100.0,16.0,6.0,11.0
a39cc58c1b5926b6f9f378daa89f1315,casa_construcao,53.0,646.0,1.0,3800.0,30.0,35.0,30.0
507e1658812a4451005d2ff5a09ccd6d,utilidades_domesticas,56.0,1332.0,2.0,1500.0,60.0,15.0,20.0
70de339311bbfd116a461e25c9fb79ca,moveis_decoracao,53.0,553.0,1.0,1200.0,35.0,9.0,25.0
17ad6786808ab3fedfb261a70a5932d6,audio,38.0,2916.0,1.0,620.0,23.0,15.0,17.0
6c784e2ed24a972a024321ea3a4ab88e,fashion_bolsas_e_acessorios,48.0,331.0,1.0,100.0,16.0,8.0,11.0
d2bea3c01e172037caa99b2d138f39d0,eletroportateis,55.0,512.0,1.0,350.0,16.0,35.0,25.0
7d50930301709838d8e90dcac5cfaa84,esporte_lazer,59.0,254.0,1.0,1650.0,40.0,45.0,25.0
18486698933fbb64af6c0a255f7dd64c,informatica_acessorios,40.0,322.0,1.0,225.0,17.0,14.0,13.0
ed08ea04c92f5f434c2362f7310fb328,utilidades_domesticas,29.0,1319.0,2.0,100.0,28.0,17.0,11.0
f78c2e2b9562f4eb436a275b2a230531,beleza_saude,35.0,1619.0,1.0,1167.0,19.0,16.0,16.0
1e89bd6bc4f739a8b303c92d58bf8014,eletrodomesticos,53.0,106.0,2.0,450.0,20.0,13.0,12.0
c55345c89c1bf659ac0e4164498658c2,beleza_saude,59.0,265.0,2.0,300.0,30.0,16.0,16.0
3e8f52cbce268fc54677be617e399ba2,informatica_acessorios,56.0,870.0,1.0,663.0,21.0,15.0,13.0
12760bcacfaaf1457bc36e601e26dc79,utilidades_domesticas,42.0,991.0,3.0,200.0,30.0,10.0,15.0
edb58f769af494909a8851152c3a2d1d,cama_mesa_banho,50.0,638.0,1.0,300.0,16.0,10.0,16.0
fec3b45dc09b257690a09a742870b149,ferramentas_jardim,54.0,555.0,1.0,1650.0,25.0,4.0,25.0
0a4f9f421af66d2ea061fbb8883419f7,beleza_saude,60.0,919.0,1.0,200.0,22.0,3.0,15.0
59b47581b7ba51a62bf9c3dd4fef36fd,moveis_decoracao,38.0,474.0,4.0,1650.0,40.0,20.0,20.0
bb5d4ec6e4443ba8589bb940d5b2945f,moveis_cozinha_area_de_servico_jantar_e_jardim,52.0,705.0,2.0,23900.0,100.0,20.0,60.0
4f1a7a45b6d43fa7e4958e013923d9e5,instrumentos_musicais,41.0,802.0,2.0,617.0,31.0,9.0,31.0
b9311d581f5f341576a5a2892168355c,moveis_decoracao,29.0,257.0,1.0,10250.0,36.0,47.0,36.0
b2f2ddac0132a316e5b41a98684d3619,fashion_underwear_e_moda_praia,60.0,1511.0,6.0,300.0,30.0,16.0,11.0
c44343d9d6d3551e161f3c72bfcbfc3b,utilidades_domesticas,44.0,670.0,3.0,1050.0,20.0,15.0,20.0
e9cd877ece530798c06b7f8d31b631e3,automotivo,54.0,488.0,3.0,367.0,17.0,12.0,12.0
8f3746a9c5411cc7cfb03660326cd189,informatica_acessorios,43.0,559.0,2.0,100.0,18.0,8.0,18.0
49ab1f06065d165f7e90fc9761901893,pet_shop,49.0,283.0,1.0,400.0,16.0,16.0,16.0
7fa9cd17cea7ecbac9778cc86b7f9033,utilidades_domesticas,43.0,343.0,2.0,300.0,20.0,25.0,20.0
16e556eacc104de6e97b84512d426240,perfumaria,60.0,877.0,1.0,550.0,23.0,8.0,15.0
0e323ee8f8dc60a0b875e9ac4daf1337,telefonia,55.0,359.0,2.0,317.0,21.0,14.0,16.0
d6d34c537a75f1aed3fccfb9700a60a8,esporte_lazer,59.0,596.0,1.0,600.0,20.0,7.0,14.0
3dd2a17168ec895c781a9191c1e95ad7,informatica_acessorios,48.0,894.0,1.0,533.0,22.0,11.0,20.0
c1488892604e4ba5cff5b4eb4d595400,moveis_decoracao,59.0,426.0,2.0,1400.0,32.0,6.0,28.0
bdca5879b3afce0e138e71a68ad26d04,cama_mesa_banho,60.0,282.0,1.0,4250.0,40.0,15.0,23.0
00e32638060f6356e6f00749dc466b5c,esporte_lazer,45.0,561.0,2.0,7050.0,20.0,105.0,20.0
d61cb9070ed7de8a2478eca9c8fc3d93,bebidas,60.0,3748.0,1.0,5900.0,55.0,28.0,28.0
30916403a2996c146b5598774d657c55,fashion_bolsas_e_acessorios,31.0,235.0,2.0,400.0,16.0,11.0,11.0
23384f296aa1bf6461d22912093a9847,cama_mesa_banho,63.0,434.0,8.0,100.0,16.0,10.0,16.0
16007704980fa90718364a0dd747133e,beleza_saude,46.0,2729.0,1.0,1550.0,27.0,9.0,18.0
55979acc6e2155188d3a43d8afb0c7aa,ferramentas_jardim,33.0,3557.0,2.0,300.0,23.0,22.0,17.0
41fe836a60674d3d25645e3698651f6b,ferramentas_jardim,33.0,574.0,1.0,1650.0,34.0,12.0,30.0
a8f6fefd2f6ad22952337438aa1bfce5,esporte_lazer,28.0,834.0,1.0,1600.0,19.0,11.0,11.0
10070e29929f7c7d609ee3201f236b8e,casa_construcao,44.0,421.0,5.0,1250.0,23.0,30.0,15.0
101c51628f18e013a1b2900a8f275fd2,moveis_escritorio,50.0,1745.0,1.0,11000.0,58.0,28.0,58.0
3879913e3a462abe3be99c14310898b5,relogios_presentes,52.0,736.0,4.0,250.0,105.0,13.0,13.0
e46d3c8d60e3f8b382b6f239e5af08ac,informatica_acessorios,52.0,909.0,1.0,1850.0,16.0,9.0,36.0
b83ba81552d0748b45288e7e57c62888,beleza_saude,41.0,874.0,2.0,460.0,36.0,10.0,16.0
