geolocation_zip_code_prefix,geolocation_lat,gelocation_lng,geolocation_city,geolocation_state
68740,-1.2991414016707559,-47.93207077840323,castanhal,PA
68750,-0.7338251857113621,-47.853523548405455,curuca,PA
68900,0.03566646686070392,-51.06310281589391,macapa,AP
68901,0.03339460087922298,-51.06788438751214,macapa,AP
68902,0.017415455319597338,-51.07016443149133,macapa,AP
68904,0.0164286012805845,-51.08290726940967,macapa,AP
68908,0.05570875587618022,-51.061550391056954,macapa,AP
69018,-2.9729251661779674,-60.004894783011686,manaus,AM
69025,-3.120035553106245,-60.02499960797718,manaus,AM
69035,-3.1061686267997723,-60.06110451585891,manaus,AM
69037,-3.0722862661958668,-60.08166537799496,manaus,AM
69044,-3.0650170637724843,-60.05898192929597,manaus,AM
69054,-3.073350152453084,-60.00195277435232,manaus,AM
69074,-3.135250781327465,-60.0054613649678,manaus,AM
69085,-3.0698215056718423,-59.95642763625398,manaus,AM
69093,-3.0190548983840833,-60.009304722092956,manaus,AM
69301,2.822774636701947,-60.6706976914915,boa vista,RR
69303,2.8112506417828613,-60.67829724669432,boa vista,RR
69314,2.823095506701589,-60.73542506403538,boa vista,RR
69800,-7.515035839188224,-63.020308663627866,humaita,AM
69900,-9.967843044507292,-67.81328446862534,rio branco,AC
69901,-9.95935155986708,-67.80548084063032,rio branco,AC
69906,-9.993371562888607,-67.81643310389886,rio branco,AC
69908,-9.979282220514099,-67.88020368411595,rio branco,AC
69915,-9.977963621769732,-67.83430606526895,rio branco,AC
69918,-9.956478682438016,-67.82849981530686,rio branco,AC
69919,-9.955303078156795,-67.84853785183275,rio branco,AC
69925,-10.153304051241047,-67.73425773430944,senador guiomard,AC
70040,-15.791769706579188,-47.87906990581182,brasilia,DF
70070,-15.784913720927284,-47.893015075867154,brasilia,DF
70200,-15.815630628466874,-47.85521104544847,brasilia,DF
70235,-15.813194505700217,-47.89330451642299,brasilia,DF
70254,-15.819884898376204,-47.901313385757675,brasilia,DF
70258,-15.821871393060118,-47.90111023732908,brasilia,DF
70276,-15.82590986050251,-47.90466747209377,brasilia,DF
70297,-15.831099138572949,-47.91445523637194,brasilia,DF
70298,-15.836117702699445,-47.91868367371064,brasilia,DF
70299,-15.837829737122709,-47.92100626929294,brasilia,DF
70337,-15.806440837638284,-47.89624333671012,brasilia,DF
70340,-15.797740677119632,-47.89371336021911,brasilia,DF
70351,-15.810962514850353,-47.90569851681274,brasilia,DF
70361,-15.819353688493397,-47.91662341947235,brasilia,DF
70363,-15.818503614963571,-47.911093215090034,brasilia,DF
70383,-15.826242987249175,-47.92164493617342,brasilia,DF
70384,-15.827493762553393,-47.92443250257792,brasilia,DF
70422,-15.824901524310992,-47.8925856261604,brasilia,DF
70645,-15.781852449476983,-47.934055062534235,brasilia,DF
70648,-15.788493200806588,-47.936096761660956,brasilia,DF
70650,-15.798037478325742,-47.942735461883565,brasilia,DF
70655,-15.797091758842974,-47.93699734599853,brasilia,DF
70658,-15.794687183997043,-47.93546669816589,brasilia,DF
70660,-15.806495753791173,-47.94217524407976,brasilia,DF
70670,-15.801919570438303,-47.9236634124868,brasilia,DF
70673,-15.800124253044523,-47.92840964784617,brasilia,DF
70680,-15.784431863233904,-47.917045573510414,brasilia,DF
70719,-15.786283585240913,-47.88911797837572,brasilia,DF
70734,-15.772567582713906,-47.88349979187399,brasilia,DF
70735,-15.780190808637096,-47.88689436958269,brasilia,DF
70737,-15.772888898609335,-47.88628830959999,brasilia,DF
70740,-15.76795567997682,-47.89101172793277,brasilia,DF
70743,-15.766207333326598,-47.884728156030036,brasilia,DF
70744,-15.763580590800172,-47.885824257152535,brasilia,DF
70745,-15.770179695567686,-47.88701554857543,brasilia,DF
70750,-15.759941938987497,-47.894498979205224,brasilia,DF
70764,-15.745605517370517,-47.8920414132894,brasilia,DF
70765,-15.751752690236298,-47.89295960849136,brasilia,DF
70767,-15.745499125961473,-47.89486592426569,brasilia,DF
70770,-15.739482811357679,-47.89941620534654,brasilia,DF
70773,-15.738457006482582,-47.89413323303607,brasilia,DF
70775,-15.739487572189853,-47.89679067368496,brasilia,DF
70800,-15.777903578255176,-47.85173616535553,brasilia,DF
70842,-15.776026191181735,-47.878938679624106,brasilia,DF
70843,-15.771866153316404,-47.879768587974475,brasilia,DF
70847,-15.767633368980128,-47.877517497894026,brasilia,DF
70854,-15.75918910923545,-47.882997147867066,brasilia,DF
70855,-15.76465779794922,-47.87842786432849,brasilia,DF
70856,-15.761386740900727,-47.87892317594594,brasilia,DF
70862,-15.755890378722901,-47.88374275741537,brasilia,DF
70872,-15.746321463335166,-47.88748863239277,brasilia,DF
70873,-15.743387244652988,-47.887974517292676,brasilia,DF
70879,-15.737372581372847,-47.88698538453592,brasilia,DF
71010,-15.815647983485285,-47.98690836700863,brasilia,DF
71015,-15.823198034175316,-47.987107680110014,brasilia,DF
71020,-15.817341154889995,-47.97384491307564,brasilia,DF
71050,-15.832843226933642,-47.97606060945693,brasilia,DF
71060,-15.834368774038428,-47.982749017683275,brasilia,DF
71070,-15.832786657811656,-47.94636739374683,brasilia,DF
71200,-15.79970985118922,-47.95136301648393,brasilia,DF
71215,-15.81393345239898,-47.947024928343254,brasilia,DF
71218,-14.616069374297906,-53.15859124208869,brasilia,DF
71225,-15.8007968464638,-47.97677495109033,brasilia,DF
71505,-15.726397652720784,-47.867599498822976,brasilia,DF
71510,-15.727567777218658,-47.8811107486624,brasilia,DF
71515,-15.744120683997922,-47.84540335166106,brasilia,DF
71530,-15.759528989541128,-47.838894208292295,brasilia,DF
71540,-15.738616102285897,-47.880548061445324,brasilia,DF
71572,-15.768227119422363,-47.779885926582374,brasilia,DF
71645,-15.864125817316856,-47.8753807022043,brasilia,DF
71660,-15.84162334154589,-47.83833437532496,brasilia,DF
71675,-15.825231869439222,-47.806012956675055,brasilia,DF
71680,-15.846515912660097,-47.831132157490835,brasilia,DF
71691,-15.8801623273159,-47.816959428036945,brasilia,DF
71692,-15.90115885953206,-47.77844460865012,brasilia,DF
71694,-15.908955546426897,-47.752844222262645,brasilia,DF
71699,-15.7930968994929,-47.851615655761144,brasilia,DF
71710,-15.86944374130542,-47.96724249638971,brasilia,DF
71720,-15.862816772712494,-47.95591795285163,brasilia,DF
71725,-15.851079643475996,-47.9510941387653,brasilia,DF
71745,-15.907903915184296,-47.94665444532355,brasilia,DF
71805,-15.880430307658997,-48.0159034331597,brasilia,DF
71825,-15.88753718768234,-48.017071767851824,brasilia,DF
71880,-15.902923143785602,-48.04589684119326,brasilia,DF
71881,-15.894031399747954,-48.049677340241885,brasilia,DF
71906,-15.831018038801858,-48.01102950131482,brasilia,DF
71907,-15.82389437806813,-47.977905965066476,brasilia,DF
71908,-15.816554506980198,-47.94294407519096,brasilia,DF
71909,-15.831816658580301,-47.99983795650155,brasilia,DF
71917,-15.837305650415594,-48.02235902807056,brasilia,DF
71918,-15.837454248875215,-48.02743965338633,brasilia,DF
71925,-15.843048553889904,-48.00840994305572,brasilia,DF
71929,-15.841933361571046,-48.008385588247,brasilia,DF
71930,-15.837821999999996,-48.036888000000005,brasilia,DF
71936,-15.840002227136713,-48.02467532124982,brasilia,DF
71937,-15.830023262395741,-47.980465771379436,brasilia,DF
71950,-15.839227991400522,-48.043637072680255,brasilia,DF
71955,-15.854505176922109,-48.03766404110522,brasilia,DF
71990,-15.875173871152358,-48.00029095859032,brasilia,DF
72007,-15.774815956743687,-48.0468055012082,brasília,DF
72015,-15.838225542625711,-48.053400718858065,brasilia,DF
72016,-15.83993183527787,-48.06007330266836,brasilia,DF
72025,-15.859336218026607,-48.04078122723543,brasilia,DF
72115,-15.82473715933874,-48.05991789848521,brasilia,DF
72120,-15.808027934819586,-48.06227524069912,brasilia,DF
72125,-15.813120200273898,-48.06773447506374,brasilia,DF
72135,-15.809372821044262,-48.07680778016369,brasilia,DF
72145,-15.80333269556457,-48.09794999426447,brasilia,DF
72146,-15.79524812892108,-48.10637549571785,brasilia,DF
72156,-15.820003649668356,-48.079357077383875,brasilia,DF
72210,-15.806986072902076,-48.10495885348102,brasilia,DF
72215,-15.827368319806846,-48.09777550322277,brasilia,DF
72220,-15.831954352347962,-48.107783866861354,brasilia,DF
72225,-15.811413855697777,-48.11919581625427,brasilia,DF
72233,-15.847901414408227,-48.11250056242789,brasilia,DF
72235,-15.84279649364882,-48.124887467458855,brasilia,DF
72240,-15.81762571736577,-48.12692619559376,brasilia,DF
72241,-15.810054104485552,-48.131833957633596,brasilia,DF
72251,-15.788929833208348,-48.12481467459101,brasilia,DF
72260,-15.799547050537774,-48.1354736156514,brasilia,DF
72270,-15.805426631769938,-48.14380920781731,brasilia,DF
72304,-15.867324605965779,-48.058868125529905,brasilia,DF
72310,-15.882229742445224,-48.0748903298648,brasilia,DF
72312,-15.88219055623414,-48.07236539326193,brasilia,DF
72315,-15.890869456325788,-48.09613187195913,brasilia,DF
72316,-15.865115854974247,-48.078484706176816,brasilia,DF
72319,-15.870815714972986,-48.09645967163494,brasilia,DF
72322,-15.858655726564333,-48.085575117845934,brasilia,DF
72323,-15.880259624218299,-48.114601878515934,brasilia,DF
72329,-15.893795573144413,-48.14311481371895,brasilia,DF
72405,-15.98529224160679,-48.02990746883389,brasilia,DF
72450,-16.008511777961637,-48.05001692124417,brasilia,DF
72460,-16.02294658397918,-48.05071815778448,brasilia,DF
72504,-16.033148930465316,-48.02923649150941,brasilia,DF
72542,-16.01208992912674,-48.005016657385674,brasilia,DF
72545,-16.008784085847207,-47.99793453934714,brasilia,DF
72603,-15.923360970121955,-48.10687576463894,brasilia,DF
72622,-15.924540043272795,-48.10282345290572,brasilia,DF
72630,-15.910072148178024,-48.05964811195106,brasilia,DF
72660,-15.930038499596831,-48.103604944990145,brasilia,DF
72669,-15.793363257833736,-47.84922424340701,brasília,DF
72735,-15.663188173970216,-48.19390839146501,brasilia,DF
72745,-15.660124828427874,-48.1933298411551,brasilia,DF
72800,-16.255154175969338,-47.95457185439946,luziania,GO
72801,-16.262499271866016,-47.956459959807795,luziania,GO
72810,-16.25039623674993,-47.95689089071632,luziania,GO
72811,-16.24876194495351,-47.963045976228784,luziania,GO
72860,-16.056320706382433,-48.03491456060777,novo gama,GO
72862,-16.069203519493158,-48.05054168496758,novo gama,GO
72872,-16.087705352464873,-47.98803412755803,valparaiso de goias,GO
72876,-16.077464689344577,-47.97760870044379,valparaiso de goias,GO
72878,-16.05860168093485,-47.979304151451366,valparaiso de goias,GO
72900,-15.995048231592037,-48.26919745886792,santo antonio do descoberto,GO
72930,-16.08407742651032,-48.506772764634135,alexania,GO
73015,-15.657509558105156,-47.79665767797435,brasilia,DF
73020,-15.657448058889154,-47.8095103858827,brasilia,DF
73035,-15.641499015652723,-47.805969968978935,brasilia,DF
73040,-15.644593447880188,-47.78652725300457,brasilia,DF
73060,-15.640895381740807,-47.81604202656759,brasilia,DF
73062,-15.646595997075122,-47.82378905088257,brasilia,DF
73080,-15.633883334253095,-47.81584492541541,brasilia,DF
73092,-15.666351618048655,-47.82437983473188,brasilia,DF
73105,-15.66275468739991,-47.86039218894382,brasilia,DF
73250,-15.57796552252159,-48.00730195946881,brasilia,DF
73252,-15.688610298832678,-47.82493559065583,brasilia,DF
73270,-15.792495491113193,-47.85048746218763,brasilia,DF
73330,-15.630511017582624,-47.668708048503426,brasilia,DF
73340,-15.606237036866709,-47.65110500843902,brasilia,DF
73355,-15.613376458566085,-47.636348152092744,brasilia,DF
73360,-15.62492861451137,-47.64717420955245,brasilia,DF
73368,-15.74972997671513,-47.92717447281999,brasilia,DF
73752,-15.453750636967458,-47.59978772286097,planaltina,GO
73753,-15.45657509599985,-47.610193491249696,planaltina,GO
73760,-14.706666711511849,-47.52309920926434,sao joao d'alianca,GO
73770,-14.139317335379074,-47.51689810696474,alto paraiso de goias,GO
73780,-14.974495376227203,-47.784387063729895,agua fria de goias,GO
73813,-15.550183236860994,-47.32949631600096,formosa,GO
73840,-13.03716354927162,-46.769693978198795,campos belos,GO
73850,-16.769915526637476,-47.6107232623567,cristalina,GO
73890,-14.489043559652542,-46.989502830620346,flores de goias,GO
73900,-14.086973323425672,-46.361570335997754,posse,GO
73920,-14.100739692965762,-46.634243522419354,iaciara,GO
74023,-16.673518642486997,-49.25667111222452,goiania,GO
74030,-16.676626307037036,-49.25349146468982,goiania,GO
74070,-16.66956866243249,-49.268831397978886,goiania,GO
74075,-16.672833253708525,-49.26887276585588,goiania,GO
74083,-16.684216006516777,-49.25149268540781,goiania,GO
74085,-16.696096201390606,-49.252416865942784,goiania,GO
74115,-16.68535479974548,-49.264542877252936,goiania,GO
74125,-16.677825590799745,-49.27463682494721,goiania,GO
74150,-16.696727724111284,-49.2674489444962,goiania,GO
74160,-16.696446874943895,-49.26452440440847,goiania,GO
74180,-16.698300553288426,-49.25584062722183,goiania,GO
74210,-16.695508962667134,-49.277109131763886,goiania,GO
74230,-16.71502406271718,-49.267861478851536,goiania,GO
74250,-16.717414025324718,-49.28812647572566,goiania,GO
74255,-16.709891294544285,-49.28923525933082,goiania,GO
74275,-16.714468385196877,-49.28109451754623,goiania,GO
74310,-16.698891264432223,-49.29457247836524,goiania,GO
74323,-16.690437557318464,-49.32701527508711,goiania,GO
74333,-16.711462089537843,-49.30572785049906,goiania,GO
74343,-16.73588063754187,-49.30233306734736,goiania,GO
74355,-16.780593311563493,-49.36185968868538,goiania,GO
74356,-16.788125964794578,-49.371245396850405,goiania,GO
74360,-16.730185916955403,-49.31945412542768,goiania,GO
74365,-16.72033829816323,-49.31624941640817,goiania,GO
74366,-16.714465008030757,-49.327121070586244,goiania,GO
74367,-16.70863490451952,-49.328703508048655,goiania,GO
74370,-16.725525037449938,-49.340978718497,goiania,GO
74375,-16.687421743178653,-49.31068635854908,goiania,GO
74390,-16.676013639357656,-49.3228312651885,goiania,GO
74425,-16.67846034804844,-49.31363765900211,goiania,GO
74435,-16.66516567429145,-49.30168105114982,goiania,GO
74440,-16.658019491866618,-49.301818974034504,goiania,GO
74453,-16.659796248798504,-49.330636936633915,goiania,GO
74463,-16.64830210545012,-49.33163524812578,goiania,GO
74473,-16.62049778325646,-49.31927701031583,goiania,GO
74477,-16.58985882611884,-49.35393311770464,goiania,GO
74485,-16.677004194893133,-49.34352470525766,goiania,GO
74550,-16.66421284900217,-49.2821053072644,goiania,GO
74555,-16.65503281560373,-49.27969000925692,goiania,GO
74560,-16.659396369821284,-49.27380796092449,goiania,GO
74565,-16.640574122551232,-49.27648326906267,goiania,GO
74593,-16.620062076963105,-49.29294123822408,goiania,GO
74595,-16.625931819753774,-49.29337699535483,goiania,GO
74610,-16.674650277962446,-49.2373079636329,goiania,GO
74620,-16.666563760785795,-49.22595971020646,goiania,GO
74630,-16.662781509499517,-49.223906709934305,goiania,GO
74645,-16.664457060457906,-49.244692822032036,goiania,GO
74655,-16.653173256578288,-49.25594512996922,goiania,GO
74663,-16.632315440775844,-49.258279550438246,goiania,GO
74675,-16.621346729888206,-49.21742374355863,goiania,GO
74684,-16.600289680945227,-49.21073105723126,goiania,GO
74705,-16.67096192301545,-49.22170794411681,goiania,GO
74710,-16.67484201568319,-49.21522411964593,goiania,GO
74715,-16.689657806719918,-49.22902580459144,goiania,GO
74730,-16.69336005970109,-49.21446065106896,goiania,GO
74785,-16.645346414924667,-49.18535459775117,goiania,GO
74805,-16.691109084528954,-49.24054057449684,goiania,GO
74810,-16.701906867001895,-49.23957626513163,goiania,GO
74820,-16.70612897434552,-49.24875756948971,goiania,GO
74823,-16.715397174014264,-49.2596197984511,goiania,GO
74840,-16.736666844111507,-49.27761440554941,goiania,GO
74845,-16.717347342437535,-49.24283873511048,goiania,GO
74884,-16.709365340473,-49.1975910561448,goiania,GO
74905,-16.73966185131914,-49.25839669985379,aparecida de goiania,GO
74919,-16.77138838884573,-49.25028229660642,aparecida de goiania,GO
74922,-16.750497132009393,-49.224577049093455,aparecida de goiania,GO
74930,-16.766552159923314,-49.33937440860811,aparecida de goiania,GO
74936,-16.76213311410043,-49.29403499532152,aparecida de goiania,GO
74950,-16.778832093083018,-49.27490249063375,aparecida de goiania,GO
74953,-16.784626718863628,-49.29163146568625,aparecida de goiania,GO
74975,-16.838342751725133,-49.249193894017935,aparecida de goiania,GO
75064,-16.28973171829413,-48.96914480380732,anapolis,GO
75106,-16.366618931522964,-48.949528433535946,anapolis,GO
75110,-16.33320358612409,-48.93962957040374,anapolis,GO
75123,-16.34935519327304,-48.95546714694175,anapolis,GO
75124,-16.358532989500745,-48.96652103159388,anapolis,GO
75126,-16.337586497699323,-48.95348845379074,anapolis,GO
75170,-16.506991076108925,-49.01955109427933,goianapolis,GO
75190,-16.619398610966368,-48.7517449118924,leopoldo de bulhoes,GO
75200,-17.305108052105656,-48.28212587529559,pires do rio,GO
75240,-16.97074863211508,-48.95099744570015,bela vista de goias,GO
75262,-16.702838709763064,-49.0933668024787,senador canedo,GO
75265,-16.745149541882594,-48.51478334802312,vianopolis,GO
75345,-16.76706286540188,-49.438089420466014,abadia de goias,GO
75370,-16.51328325061693,-49.420950494453805,goianira,GO
75400,-16.361253921121996,-49.497142785853114,inhumas,GO
75440,-16.43241381438336,-49.387132091166634,brazabrantes,GO
75470,-16.3728020737293,-49.31666655626662,nova veneza,GO
75524,-18.42997714919631,-49.21512792047294,itumbiara,GO
75533,-18.406055329858134,-49.24605507130228,itumbiara,GO
75535,-18.411576508651216,-49.26678809590555,itumbiara,GO
75560,-18.493615761637802,-49.49093381055509,cachoeira dourada,GO
75570,-18.21596364273308,-49.738250572652625,bom jesus,GO
75600,-18.010414587983583,-49.379212135853756,goiatuba,GO
75610,-17.80579849882583,-49.62161283369103,joviania,GO
75640,-17.30349906583519,-49.02636879088997,piracanjuba,GO
75650,-17.733896355961825,-49.11590889021752,morrinhos,GO
75690,-17.73942377072625,-48.6198526311481,caldas novas,GO
75701,-18.17115514193975,-47.946778226291684,catalao,GO
75709,-18.179141998482006,-47.94601353330414,catalao,GO
75712,-18.164887078871,-47.95835916060115,catalao,GO
75780,-17.708782130349086,-48.15033976578793,ipameri,GO
75800,-17.8843373334861,-51.71698996065145,jatai,GO
75801,-17.89521642922051,-51.71556579273316,jatai,GO
75803,-17.889045463636027,-51.7333743606051,jatai,GO
75804,-17.87628548655214,-51.73097004014618,jatai,GO
75805,-17.873742528486098,-51.726455041041376,jatai,GO
75828,-18.39733282966265,-52.662564788057274,chapadao do ceu,GO
75830,-17.557090737968647,-52.550319924465285,mineiros,GO
75840,-17.31931964620719,-53.193994250646135,santa rita do araguaia,GO
75860,-18.446014425685497,-50.451540714418265,quirinopolis,GO
75870,-18.73111677835222,-50.95508760157414,cachoeira alta,GO
75890,-18.99978193211773,-50.550461777298246,sao simao,GO
75901,-17.804500726925003,-50.916494660436,rio verde,GO
75902,-17.798393400301876,-50.92238641066218,rio verde,GO
75903,-17.782867107146338,-50.918176902958955,rio verde,GO
75904,-17.777496028847594,-50.90472390151822,rio verde,GO
75905,-17.799541424302955,-50.893812356325206,rio verde,GO
75906,-17.80412309643593,-50.92137394119365,rio verde,GO
75909,-17.77879253605165,-50.96475697951772,rio verde,GO
75920,-17.813130272653,-50.59644488893644,santa helena de goias,GO
75940,-17.339193802235137,-49.92900396484839,edeia,GO
75955,-17.14472752992358,-49.99164121081042,indiara,GO
76100,-16.512880224214197,-50.37494301100561,sao luis de montes belos,GO
76105,-16.579554212323874,-50.30572061487165,firminopolis,GO
76180,-16.580899236343214,-49.88292119198271,nazario,GO
76190,-16.80658045924258,-49.92213743295041,palmeiras de goias,GO
76200,-16.439020898982182,-51.116655962451055,ipora,GO
76230,-16.43263532663801,-51.81759945569071,piranhas,GO
76260,-16.234017407589523,-51.25809525639148,diorama,GO
76304,-15.1730986160153,-49.67208721976931,ipiranga de goias,GO
76330,-15.7491870749417,-49.332105332149894,jaragua,GO
76335,-15.514912961998895,-49.6794224503755,uruana,GO
76355,-15.315496976111609,-50.05803955934807,morro agudo de goias,GO
76360,-14.958343749279683,-49.54887228214086,itapaci,GO
76400,-14.518474806651268,-49.14209708875239,uruacu,GO
76410,-14.312747501518935,-49.15368762101759,campinorte,GO
76420,-14.469844694917848,-48.4569498848423,niquelandia,GO
76450,-13.52855704116866,-48.221095879632536,minacu,GO
76530,-13.773088398359624,-50.27830982382427,mundo novo,GO
76550,-13.438920474296195,-49.14655847853908,porangatu,GO
76600,-15.938605999778817,-50.142780792093696,goias,GO
76630,-16.023821140278326,-49.800356385179654,itaberai,GO
76700,-14.75127393843723,-50.56816461230508,mozarlandia,GO
76730,-15.444496329541428,-50.72338918548001,matrincha,GO
76801,-8.752743887495246,-63.90551188207316,porto velho,RO
76811,-8.798674164292708,-63.8634749862862,porto velho,RO
76812,-8.7757668662107,-63.8585133898608,porto velho,RO
76820,-8.757220310311663,-63.8749300232889,porto velho,RO
76821,-8.738175443258836,-63.87686579614044,porto velho,RO
76824,-8.747843794092704,-63.8567148301315,porto velho,RO
76829,-8.765544007813704,-63.843165181629786,porto velho,RO
76864,-9.361950110987792,-62.58354994761002,cujubim,RO
76890,-10.436959998460997,-62.473249705160875,jaru,RO
76900,-10.87722223893279,-61.95841508458222,ji-parana,RO
76901,-10.870966229947951,-61.97575155562519,ji-parana,RO
76908,-10.884449954457304,-61.92151099888174,ji-parana,RO
76920,-10.715751177252601,-62.25613931045199,ouro preto do oeste,RO
76940,-11.722454098877984,-61.77703628883976,rolim de moura,RO
76958,-11.72587550968041,-62.31699294184998,nova brasilandia d'oeste,RO
76961,-11.42706295303259,-61.46786241449919,cacoal,RO
76963,-11.43103084321798,-61.44441104439506,cacoal,RO
76974,-11.52662041605006,-61.014742629135874,espigao do oeste,RO
76980,-12.73341229711485,-60.14835451606325,vilhena,RO
76993,-13.12224107650638,-60.54217610290954,colorado do oeste,RO
76994,-13.486852444177552,-60.53788286186566,cabixi,RO
77001,-10.168506073718646,-48.34090900475208,palmas,TO
77006,-10.175309351373924,-48.31917296101117,palmas,TO
77015,-10.199200116851008,-48.34503644640124,palmas,TO
77020,-10.189407022515114,-48.32059323254705,palmas,TO
77021,-10.205196943020475,-48.32379566066405,palmas,TO
77300,-11.627033763785315,-46.8215469964229,dianopolis,TO
77305,-12.207735128344126,-47.29849504126553,conceicao do tocantins,TO
77330,-12.92069951964487,-46.95008122252024,arraias,TO
77360,-12.616803753950634,-47.87578736776262,parana,TO
77403,-11.72888142752019,-49.07374490988662,gurupi,TO
77433,-11.736384825824498,-49.07067153341281,gurupi,TO
77440,-11.708161598257645,-49.042058143796524,gurupi,TO
77480,-12.478669410006965,-49.122904845770265,alvorada,TO
77493,-10.795330297168547,-49.627226639839506,lagoa da confusao,TO
77500,-10.705425521877858,-48.406267678182125,porto nacional,TO
77600,-10.174506533679002,-48.888445237183845,paraiso do tocantins,TO
77725,-8.741731814113678,-48.75320312015688,colmeia,TO
77803,-7.193500853204221,-48.20907457718583,araguaina,TO
77804,-7.1890787268034195,-48.20766259906818,araguaina,TO
77816,-7.202188555675938,-48.2325150283776,araguaina,TO
77824,-7.183268124215672,-48.20520223687425,araguaina,TO
77900,-6.325757558052025,-47.43089957828529,tocantinopolis,TO
78005,-15.592378789994097,-56.093282626575146,cuiaba,MT
78008,-15.591816537495369,-56.08289556846968,cuiaba,MT
78010,-15.602082513264953,-56.08316320716816,cuiaba,MT
78015,-15.608747432436557,-56.086287763025894,cuiaba,MT
78020,-15.602881623512896,-56.10286061701278,cuiaba,MT
78025,-15.60856177518243,-56.099467077839705,cuiaba,MT
78035,-15.595760181118354,-56.126166654314936,cuiaba,MT
78043,-15.585559682836344,-56.1077320188563,cuiaba,MT
78048,-15.566053992679109,-56.084865406476574,cuiaba,MT
78049,-15.549336419771551,-56.095239409750214,cuiaba,MT
78050,-15.588320030897627,-56.06835682701735,cuiaba,MT
78058,-15.576748178629297,-56.02284311315735,cuiaba,MT
78070,-15.622065354545791,-56.073964469805944,cuiaba,MT
78075,-15.607627383914501,-56.033978783807946,cuiaba,MT
78099,-15.632648582532909,-55.95550907372626,cuiaba,MT
78110,-15.6469100062786,-56.134078809876065,varzea grande,MT
78115,-15.628989615187487,-56.107420915696316,varzea grande,MT
78128,-15.672568477533234,-56.12503745244942,varzea grande,MT
78138,-15.653621400692579,-56.16100519772794,varzea grande,MT
78195,-15.419296978383095,-55.72530668635377,chapada dos guimaraes,MT
78200,-16.06438232943728,-57.68804700926159,caceres,MT
78250,-15.235746482425006,-59.333280230440195,pontes e lacerda,MT
78270,-15.128912233483794,-58.130838904031144,salto do ceu,MT
78280,-15.67549165472028,-58.091327449650315,mirassol d'oeste,MT
78300,-14.615108078258483,-57.51478343819719,tangara da serra,MT
78320,-11.422656268105673,-58.779227239204424,juina,MT
78325,-10.185039835290205,-59.460581802148454,aripuana,MT
78340,-10.329327529090403,-58.49680785981626,juruena,MT
78360,-13.72672691576459,-57.90834821580805,campo novo do parecis,MT
78370,-14.779770956593296,-57.29385453891894,nova olimpia,MT
78380,-14.728321754761755,-57.04935061906149,denise,MT
78390,-15.069536524574868,-57.187765718121476,barra do bugres,MT
78435,-13.513293550631632,-56.7233867932055,sao jose do rio claro,MT
78450,-13.81190941318278,-56.08321769268831,nova mutum,MT
78455,-13.066932709409706,-55.932542791808785,lucas do rio verde,MT
78525,-10.144574145793701,-54.8697929592983,matupa,MT
78550,-11.853803043353983,-55.503545408785875,sinop,MT
78552,-11.83455242799876,-55.50810988391814,sinop,MT
78553,-11.82492077765351,-55.51680619450829,sinop,MT
78580,-9.90209628377088,-56.14798246464171,alta floresta,MT
78593,-9.979483347743496,-57.449932389721454,nova monte verde,MT
78595,-9.556751115440266,-57.39249942723962,apiacas,MT
78600,-15.878862656849224,-52.27357365971645,barra do garcas,MT
78630,-14.443594117719892,-52.832899541395136,campinapolis,MT
78640,-13.542298711925335,-52.27151765494582,canarana,MT
78643,-12.569805405342088,-52.249778856281836,querencia,MT
78652,-10.63429415830214,-51.576750870961995,confresa,MT
78705,-16.459475736621876,-54.65065743359164,rondonopolis,MT
78716,-16.43985343539315,-54.64136584931737,rondonopolis,MT
78720,-16.44565258764619,-54.6241312021256,rondonopolis,MT
78725,-16.445982562524183,-54.61502697926298,rondonopolis,MT
78730,-16.461470480410167,-54.608915925768684,rondonopolis,MT
78740,-16.475635889827064,-54.6168999901624,rondonopolis,MT
78780,-17.31726008132973,-53.223327746417894,alto araguaia,MT
78795,-16.635911309973924,-54.45664136017813,pedra preta,MT
78830,-15.809248226897083,-54.92192291932214,dom aquino,MT
78850,-15.542518572911545,-54.29976942741652,primavera do leste,MT
78890,-12.572133957590658,-55.7145156875479,sorriso,MT
79002,-20.459926314581118,-54.61173109941503,campo grande,MS
79005,-20.47289510099868,-54.625700499783306,campo grande,MS
79008,-20.458191658788422,-54.6245117112982,campo grande,MS
79020,-20.458253768528138,-54.59772469153679,campo grande,MS
79022,-20.442721075745045,-54.59303684571323,campo grande,MS
79031,-20.451700071088812,-54.5717860713157,campo grande,MS
79032,-20.4379114973018,-54.5744618473099,campo grande,MS
79034,-20.423159710618485,-54.564019573272304,campo grande,MS
79036,-20.435419798725388,-54.560835227583674,campo grande,MS
79046,-20.483293379345607,-54.552746232581754,campo grande,MS
79051,-20.486367758092843,-54.59315702990547,campo grande,MS
79060,-20.50941895253068,-54.59724622190089,campo grande,MS
79063,-20.523907605684585,-54.59022210920706,campo grande,MS
79070,-20.51542718999842,-54.613751452250156,campo grande,MS
79075,-20.552840192478797,-54.650656384734226,campo grande,MS
79081,-20.503973689534877,-54.63145440756429,campo grande,MS
79093,-20.497550918835543,-54.68074428694083,campo grande,MS
79094,-20.513282515123688,-54.662381024886955,campo grande,MS
79096,-20.518073278396322,-54.68419059805111,campo grande,MS
79100,-20.4569046815221,-54.64678802096931,campo grande,MS
